account_id,account_name,ad_id,ad_name,campaign_id,campaign_name,ad_group_id,ad_group_name,ad_group_status,campaign_objective,country_code,country_name,data_source_name,date,region,action_leadgen_other,action_link_click,action_video_view,clicks,cost,cost_eur,cost_gbp,cost_usd,impressions,onsite_conversion_lead_grouped,reach
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Arequipa Region,,80,979,178,25.3189,23.6239,20.1921,25.3189,24898,0,13440
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Ayacucho Region,,24,295,56,6.0397,5.6354,4.8167,6.0397,7338,0,3328
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Cajamarca Region,,50,402,143,10.1296,9.4514,8.0784,10.1296,12360,0,6400
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Callao,,42,468,90,14.2294,13.2768,11.3481,14.2294,13466,0,7168
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Cusco Region,,71,604,147,14.3094,13.3514,11.4119,14.3094,15372,0,7424
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Huancavelica Region,,6,113,20,1.7599,1.6421,1.4036,1.7599,2219,0,896
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Huánuco Region,,28,301,76,7.1597,6.6804,5.7099,7.1597,8191,0,4416
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Ica Region,,59,631,112,13.7894,12.8662,10.9972,13.7894,16288,0,9984
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,Junín Region,,73,812,178,17.8892,16.6916,14.2668,17.8892,20866,0,10880
3208640299265190,PE_Havas_ClaroPeru_3208640299265190,23849809567630009,PLANES MAX_PPLV_NATAG_NA_PLANES MAX LINEAS ADICIONALES DPL VIDEO_07MAR22_30ABR22_202151,23849550393030009,CLARO_CLAG_UN BUEN PLAN_CONS_TRF_FBME_01ENE22_30ABR22_5493_54934300943598001 - Lead - Copia,23849766708930009,PLANES MAX_ABI_CPC_NA_PLANES MAX FB MARZO_01MAR22_30ABR22_124237,ACTIVE,CONVERSIONS,PE,Peru,Facebook Ads,2022-06-08,La Libertad Region,,106,1137,247,27.3788,25.5459,21.8349,27.3788,28642,0,15552
